FromNode;ToNode;CarryingPod;DensityBand;count;mean;p50;p90;std;EdgeType;type_mean;global_mean;mu_shrunk
30;258;1;1;8;13.0;13.0;13.0;0.0;StationQueue;7.495784148397976;3.7563451776649748;11.899156829679596
30;258;1;2;5;13.0;13.0;13.0;0.0;StationQueue;7.386524822695035;3.9458834412580943;11.396149949341439
30;259;1;1;1;14.0;14.0;14.0;;StationQueue;7.495784148397976;3.7563451776649748;9.663856098931983
30;259;1;2;2;14.0;14.0;14.0;0.0;StationQueue;7.386524822695035;3.9458834412580943;10.693262411347519
30;342;1;1;3;3.0;3.0;3.0;0.0;StationQueue;7.495784148397976;3.7563451776649748;4.798313659359191
30;342;1;2;2;3.0;3.0;3.0;0.0;StationQueue;7.386524822695035;3.9458834412580943;5.193262411347518
30;343;1;1;5;4.0;4.0;4.0;0.0;StationQueue;7.495784148397976;3.7563451776649748;4.99879547097085
30;343;1;2;9;4.0;4.0;4.0;0.0;StationQueue;7.386524822695035;3.9458834412580943;4.615731785944552
31;248;1;2;1;8.0;8.0;8.0;;StationQueue;7.386524822695035;3.9458834412580943;7.591016548463356
31;250;1;2;1;9.0;9.0;9.0;;StationQueue;7.386524822695035;3.9458834412580943;7.92434988179669
31;258;1;1;1;14.0;14.0;14.0;;StationQueue;7.495784148397976;3.7563451776649748;9.663856098931983
32;317;1;0;12;13.0;13.0;13.0;0.0;Merge;5.539607558139535;4.691216884687259;11.93422965116279
33;36;1;0;1;4.0;4.0;4.0;;Merge;5.539607558139535;4.691216884687259;5.026405038759689
33;93;1;0;4;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.991829484902309
34;94;1;0;18;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9975488454706927
34;317;1;0;9;11.0;11.0;11.0;0.0;Merge;5.539607558139535;4.691216884687259;10.007201374207188
35;95;1;0;8;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.995097690941386
35;317;1;0;4;11.0;11.0;11.0;0.0;Merge;5.539607558139535;4.691216884687259;9.179869186046512
36;124;1;0;1;4.0;4.0;4.0;;Aisle;4.509803921568627;4.691216884687259;4.339869281045751
37;97;1;0;7;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.994552989934873
37;317;1;0;3;9.0;9.0;9.0;0.0;Merge;5.539607558139535;4.691216884687259;7.615843023255813
37;317;1;1;1;9.0;9.0;9.0;;Merge;5.358633776091081;3.7563451776649748;6.572422517394054
38;42;0;0;1;5.0;5.0;5.0;;Merge;4.976190476190476;4.816221284575715;4.984126984126984
38;98;1;0;6;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9938721136767317
38;317;1;0;3;9.0;9.0;9.0;0.0;Merge;5.539607558139535;4.691216884687259;7.615843023255813
40;317;1;0;6;7.0;7.0;7.0;0.0;Merge;5.539607558139535;4.691216884687259;6.634901889534884
41;42;0;0;5;2.0;2.0;2.0;0.0;Merge;4.976190476190476;4.816221284575715;2.850340136054422
41;43;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
41;44;1;0;1;4.0;4.0;4.0;;Merge;5.539607558139535;4.691216884687259;5.026405038759689
41;317;1;0;3;7.0;7.0;7.0;0.0;Merge;5.539607558139535;4.691216884687259;6.415843023255814
42;89;1;0;3;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.215843023255815
42;102;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
42;116;0;0;5;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.5185591014929463
42;317;1;0;2;6.0;6.0;6.0;0.0;Merge;5.539607558139535;4.691216884687259;5.769803779069767
43;89;1;0;5;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.439887873754152
43;103;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
44;89;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
44;104;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
44;317;1;0;5;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.154173588039868
45;317;1;0;1;4.0;4.0;4.0;;Merge;5.539607558139535;4.691216884687259;5.026405038759689
46;90;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
47;90;1;0;5;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.7256021594684383
47;90;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
47;275;1;0;13;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9967317939609237
47;350;1;0;11;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.083016547406082
48;90;1;0;6;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.384901889534884
48;94;0;1;5;11.0;11.0;11.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;9.145437983907698
48;276;1;0;12;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.996498350672418
48;350;1;0;5;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.154173588039868
49;90;1;0;14;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.067450944767442
49;90;1;1;1;5.0;5.0;5.0;;Merge;5.358633776091081;3.7563451776649748;5.23908918406072
49;221;0;1;5;5.0;5.0;5.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.859723698193411
49;350;1;0;4;6.0;6.0;6.0;0.0;Merge;5.539607558139535;4.691216884687259;5.846535852713178
50;47;1;0;13;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.205281007751938
50;48;1;0;12;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.362801079734219
50;90;1;0;4;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.179869186046512
50;90;1;1;1;5.0;5.0;5.0;;Merge;5.358633776091081;3.7563451776649748;5.23908918406072
50;350;1;0;42;7.0;7.0;7.0;0.0;Merge;5.539607558139535;4.691216884687259;6.933618525369979
52;90;1;0;1;7.0;7.0;7.0;;Merge;5.539607558139535;4.691216884687259;6.026405038759689
52;350;1;0;10;8.0;8.0;8.0;0.0;Merge;5.539607558139535;4.691216884687259;7.589934593023256
53;350;1;0;4;9.0;9.0;9.0;0.0;Merge;5.539607558139535;4.691216884687259;7.846535852713178
54;282;1;0;6;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9938721136767317
54;350;1;0;1;9.0;9.0;9.0;;Merge;5.539607558139535;4.691216884687259;6.693071705426356
56;284;1;0;7;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.994552989934873
56;350;1;0;3;11.0;11.0;11.0;0.0;Merge;5.539607558139535;4.691216884687259;8.815843023255814
57;285;1;0;8;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.995097690941386
57;350;1;0;7;11.0;11.0;11.0;0.0;Merge;5.539607558139535;4.691216884687259;9.78657945736434
58;286;1;0;7;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.994552989934873
58;350;1;0;7;12.0;12.0;12.0;0.0;Merge;5.539607558139535;4.691216884687259;10.564357235142118
58;350;1;1;1;12.0;12.0;12.0;;Merge;5.358633776091081;3.7563451776649748;7.572422517394054
59;90;1;0;2;11.0;11.0;11.0;0.0;Merge;5.539607558139535;4.691216884687259;8.269803779069768
59;350;1;0;4;13.0;13.0;13.0;0.0;Merge;5.539607558139535;4.691216884687259;10.513202519379844
60;92;1;0;26;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.998249175336209
60;92;1;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0252951096121414
60;321;1;0;1;4.0;4.0;4.0;;Merge;5.539607558139535;4.691216884687259;5.026405038759689
61;88;1;0;2;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;4.269803779069767
61;106;1;0;15;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.99711628878905
61;106;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
62;16;1;0;2;6.0;6.0;7.6;2.8284271247461903;StationEntrance;4.719468390804598;4.691216884687259;5.359734195402298
62;16;1;1;1;4.0;4.0;4.0;;StationEntrance;2.8767441860465115;3.7563451776649748;3.2511627906976743
62;17;1;0;17;5.0;5.0;5.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;4.9704703569268
62;324;1;0;2;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;4.269803779069767
62;324;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
62;325;1;0;3;4.0;4.0;4.8;1.0;Merge;5.539607558139535;4.691216884687259;4.615843023255814
62;325;1;1;1;4.0;4.0;4.0;;Merge;5.358633776091081;3.7563451776649748;4.905755850727387
63;61;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
63;62;1;0;3;4.333333333333333;4.0;5.6;1.5275252316519465;Merge;5.539607558139535;4.691216884687259;4.815843023255814
63;62;1;1;1;4.0;4.0;4.0;;Merge;5.358633776091081;3.7563451776649748;4.905755850727387
63;88;1;0;2;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.269803779069767
63;134;1;0;22;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9979573712255774
63;140;1;1;1;7.0;7.0;7.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;4.367060146149521
64;20;1;0;3;4.0;4.0;4.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;4.287787356321839
64;20;1;1;1;4.0;4.0;4.0;;StationEntrance;2.8767441860465115;3.7563451776649748;3.2511627906976743
64;62;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
64;148;1;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9877442273534633
64;328;1;0;2;4.0;4.0;4.8;1.4142135623730951;Merge;5.539607558139535;4.691216884687259;4.769803779069767
64;328;1;1;1;13.0;13.0;13.0;;Merge;5.358633776091081;3.7563451776649748;7.905755850727387
64;329;1;0;3;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;4.0158430232558135
65;1;1;0;5;15.0;15.0;15.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;12.0627052545156
65;1;1;1;1;15.0;15.0;15.0;;StationEntrance;2.8767441860465115;3.7563451776649748;6.917829457364341
65;60;1;0;23;5.173913043478261;5.0;5.0;0.5762081310400607;Merge;5.539607558139535;4.691216884687259;5.203168604651163
65;60;1;1;1;5.0;5.0;5.0;;Merge;5.358633776091081;3.7563451776649748;5.23908918406072
65;61;1;0;10;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.089934593023256
65;61;1;1;2;5.0;5.0;5.0;0.0;Merge;5.358633776091081;3.7563451776649748;5.179316888045541
65;62;1;0;1;4.0;4.0;4.0;;Merge;5.539607558139535;4.691216884687259;5.026405038759689
65;63;1;0;18;3.2222222222222223;3.0;3.6000000000000014;0.6467616667635545;Merge;5.539607558139535;4.691216884687259;3.453960755813954
65;63;1;1;3;3.0;3.0;3.0;0.0;Merge;5.358633776091081;3.7563451776649748;3.9434535104364326
65;64;1;0;7;3.2857142857142856;3.0;4.0;0.48795003647426655;Merge;5.539607558139535;4.691216884687259;3.7865794573643408
65;88;1;0;26;6.0;6.0;6.0;0.0;Merge;5.539607558139535;4.691216884687259;5.967114825581395
65;88;1;1;1;6.0;6.0;6.0;;Merge;5.358633776091081;3.7563451776649748;5.572422517394054
65;163;1;0;2;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;4.269803779069767
65;164;1;0;7;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.342135012919897
65;165;1;0;4;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.179869186046512
65;165;1;1;1;6.0;6.0;6.0;;Merge;5.358633776091081;3.7563451776649748;5.572422517394054
65;166;1;0;2;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.269803779069767
65;166;1;1;1;7.0;7.0;7.0;;Merge;5.358633776091081;3.7563451776649748;5.905755850727387
65;167;1;0;4;6.0;6.0;6.0;0.0;Merge;5.539607558139535;4.691216884687259;5.846535852713178
65;167;1;1;1;6.0;6.0;6.0;;Merge;5.358633776091081;3.7563451776649748;5.572422517394054
65;168;1;0;1;7.0;7.0;7.0;;Merge;5.539607558139535;4.691216884687259;6.026405038759689
65;169;1;0;1;7.0;7.0;7.0;;Merge;5.539607558139535;4.691216884687259;6.026405038759689
65;299;1;0;10;13.0;13.0;13.0;0.0;Merge;5.539607558139535;4.691216884687259;11.756601259689923
65;299;1;1;4;13.0;13.0;13.0;0.0;Merge;5.358633776091081;3.7563451776649748;10.452877925363694
66;62;1;2;1;7.0;7.0;7.0;;Merge;5.5;3.9458834412580943;6.0
66;63;1;0;1;4.0;4.0;4.0;;Merge;5.539607558139535;4.691216884687259;5.026405038759689
66;65;1;0;2;5.5;5.5;5.9;0.7071067811865476;Merge;5.539607558139535;4.691216884687259;5.519803779069767
66;176;1;0;12;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.996498350672418
66;176;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
66;333;1;0;2;3.5;3.5;3.9;0.7071067811865476;Merge;5.539607558139535;4.691216884687259;4.519803779069767
67;62;1;0;4;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.179869186046512
67;64;1;0;2;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.769803779069767
67;65;1;0;5;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.7256021594684383
67;66;1;0;1;4.0;4.0;4.0;;Merge;5.539607558139535;4.691216884687259;5.026405038759689
67;66;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
67;190;1;0;6;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9938721136767317
68;24;1;0;5;6.8;6.0;9.600000000000001;3.03315017762062;StationEntrance;4.719468390804598;4.691216884687259;6.205562397372741
68;24;1;1;2;6.0;6.0;7.6;2.8284271247461903;StationEntrance;2.8767441860465115;3.7563451776649748;4.438372093023256
68;25;1;0;4;5.0;5.0;5.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;4.906489463601532
68;25;1;1;2;5.5;5.5;5.9;0.7071067811865476;StationEntrance;2.8767441860465115;3.7563451776649748;4.188372093023256
68;62;1;1;2;6.0;6.0;6.0;0.0;Merge;5.358633776091081;3.7563451776649748;5.679316888045541
68;65;1;0;11;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.236862701252236
68;65;1;1;1;4.0;4.0;4.0;;Merge;5.358633776091081;3.7563451776649748;4.905755850727387
68;67;1;0;1;5.0;5.0;5.0;;Merge;5.539607558139535;4.691216884687259;5.359738372093023
68;336;1;0;1;5.0;5.0;5.0;;Merge;5.539607558139535;4.691216884687259;5.359738372093023
68;337;1;1;2;5.0;5.0;5.8;1.4142135623730951;Merge;5.358633776091081;3.7563451776649748;5.179316888045541
69;62;1;0;4;7.0;7.0;7.0;0.0;Merge;5.539607558139535;4.691216884687259;6.513202519379844
69;62;1;1;1;7.0;7.0;7.0;;Merge;5.358633776091081;3.7563451776649748;5.905755850727387
69;64;1;0;2;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.269803779069767
69;65;1;0;5;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.154173588039868
69;68;1;0;2;3.5;3.5;3.9;0.7071067811865476;Merge;5.539607558139535;4.691216884687259;4.519803779069767
69;218;1;0;8;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.995097690941386
70;28;1;0;2;4.0;4.0;4.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;4.359734195402298
70;60;1;1;1;10.0;10.0;10.0;;Merge;5.358633776091081;3.7563451776649748;6.905755850727387
70;69;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
70;232;0;0;5;2.0;2.0;2.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;2.804273387207232
70;340;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
70;340;1;1;2;4.0;4.0;4.8;1.4142135623730951;Merge;5.358633776091081;3.7563451776649748;4.679316888045541
70;341;1;0;2;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.269803779069767
70;341;1;1;2;5.5;5.5;8.3;4.949747468305833;Merge;5.358633776091081;3.7563451776649748;5.429316888045541
71;8;1;0;2;14.0;14.0;14.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;9.359734195402298
71;9;1;0;11;15.0;15.0;15.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;13.418379752431475
71;9;1;1;3;15.0;15.0;15.0;0.0;StationEntrance;2.8767441860465115;3.7563451776649748;10.150697674418605
71;60;1;0;3;9.0;9.0;9.0;0.0;Merge;5.539607558139535;4.691216884687259;7.615843023255813
71;61;1;0;3;9.0;9.0;9.0;0.0;Merge;5.539607558139535;4.691216884687259;7.615843023255813
71;63;1;0;3;7.0;7.0;7.0;0.0;Merge;5.539607558139535;4.691216884687259;6.415843023255814
71;64;1;0;2;7.0;7.0;7.0;0.0;Merge;5.539607558139535;4.691216884687259;6.269803779069767
71;65;1;0;19;6.0;6.0;6.0;0.0;Merge;5.539607558139535;4.691216884687259;5.956153100775194
71;65;1;1;1;6.0;6.0;6.0;;Merge;5.358633776091081;3.7563451776649748;5.572422517394054
71;66;1;0;13;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.071947674418605
71;67;1;0;6;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.134901889534884
71;69;1;0;7;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.564357235142119
71;69;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
71;70;1;0;4;5.0;4.0;7.800000000000001;2.8284271247461903;Merge;5.539607558139535;4.691216884687259;5.179869186046512
71;88;1;0;15;10.0;10.0;10.0;0.0;Merge;5.539607558139535;4.691216884687259;9.475247948016417
71;247;1;0;2;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;4.269803779069767
71;256;1;1;2;11.0;11.0;11.0;0.0;Merge;5.358633776091081;3.7563451776649748;8.179316888045541
71;259;1;0;1;11.0;11.0;11.0;;Merge;5.539607558139535;4.691216884687259;7.359738372093023
71;310;1;0;18;13.0;13.0;13.0;0.0;Merge;5.539607558139535;4.691216884687259;12.253960755813955
71;310;1;1;2;13.0;13.0;13.0;0.0;Merge;5.358633776091081;3.7563451776649748;9.179316888045541
72;62;1;0;1;9.0;9.0;9.0;;Merge;5.539607558139535;4.691216884687259;6.693071705426356
72;65;1;0;1;7.0;7.0;7.0;;Merge;5.539607558139535;4.691216884687259;6.026405038759689
72;68;1;0;2;8.0;8.0;10.4;4.242640687119285;Merge;5.539607558139535;4.691216884687259;6.769803779069767
72;70;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
72;71;1;1;1;5.0;5.0;5.0;;Merge;5.358633776091081;3.7563451776649748;5.23908918406072
73;62;1;0;3;9.0;9.0;9.0;0.0;Merge;5.539607558139535;4.691216884687259;7.615843023255813
73;68;1;0;3;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.215843023255815
73;70;1;0;1;4.0;4.0;4.0;;Merge;5.539607558139535;4.691216884687259;5.026405038759689
73;71;1;0;7;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.564357235142119
73;71;1;1;2;3.0;3.0;3.0;0.0;Merge;5.358633776091081;3.7563451776649748;4.179316888045541
74;76;1;0;3;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;4.0158430232558135
74;77;1;0;1;4.0;4.0;4.0;;Merge;5.539607558139535;4.691216884687259;5.026405038759689
74;77;1;1;1;4.0;4.0;4.0;;Merge;5.358633776091081;3.7563451776649748;4.905755850727387
74;78;1;0;1;5.0;5.0;5.0;;Merge;5.539607558139535;4.691216884687259;5.359738372093023
74;79;1;1;2;5.0;5.0;5.0;0.0;Merge;5.358633776091081;3.7563451776649748;5.179316888045541
74;82;1;0;2;7.0;7.0;7.0;0.0;Merge;5.539607558139535;4.691216884687259;6.269803779069767
76;16;1;0;2;14.0;14.0;14.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;9.359734195402298
76;17;1;0;5;15.0;15.0;15.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;12.0627052545156
76;78;1;0;7;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.564357235142119
76;81;1;0;1;5.0;5.0;5.0;;Merge;5.539607558139535;4.691216884687259;5.359738372093023
76;82;1;0;2;6.0;6.0;6.0;0.0;Merge;5.539607558139535;4.691216884687259;5.769803779069767
76;83;1;0;1;7.0;7.0;7.0;;Merge;5.539607558139535;4.691216884687259;6.026405038759689
76;124;1;1;1;10.0;10.0;10.0;;Merge;5.358633776091081;3.7563451776649748;6.905755850727387
76;127;1;1;1;8.0;8.0;8.0;;Merge;5.358633776091081;3.7563451776649748;6.23908918406072
76;325;1;0;2;13.0;13.0;13.0;0.0;Merge;5.539607558139535;4.691216884687259;9.269803779069768
77;5;1;0;1;5.0;5.0;5.0;;StationEntrance;4.719468390804598;4.691216884687259;4.812978927203065
77;82;1;0;2;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.269803779069767
77;294;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
78;79;1;0;1;4.0;4.0;4.0;;Merge;5.539607558139535;4.691216884687259;5.026405038759689
78;82;1;0;4;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.179869186046512
78;161;1;0;6;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9938721136767317
78;161;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
79;0;1;0;1;4.0;4.0;4.0;;StationEntrance;4.719468390804598;4.691216884687259;4.479645593869732
79;82;1;0;19;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.146629291251385
79;82;1;1;2;4.0;4.0;4.0;0.0;Merge;5.358633776091081;3.7563451776649748;4.679316888045541
79;85;1;0;3;6.0;6.0;6.0;0.0;Merge;5.539607558139535;4.691216884687259;5.815843023255814
79;298;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
79;299;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
